tick,health,armor,ammo_bullets,ammo_shells,ammo_cells,ammo_rockets,pos_x,pos_y,pos_z,mom_x,mom_y,mom_z,speed,health_delta,ammo_bullets_delta,ammo_shells_delta,ammo_cells_delta,ammo_rockets_delta,distance_delta,damage_count,attack_down,cheats_flag,god_mode,noclip,infinite_ammo,speedhack,damage_attempts,shots_fired,player_state
9217,118,138,200,44,0,0,780,-152,0,864177,-319341,0,14.0578,0,0,0,0,0,26.4969,0,1,2,1,0,0,0,0,0,0
9220,118,138,200,44,0,0,818,-174,0,788851,-614595,0,15.2589,0,0,0,0,0,43.6140,0,1,2,1,0,0,0,0,0,0
9222,118,138,200,44,0,0,840,-191,0,396027,-293905,0,7.5252,0,0,0,0,0,27.7753,0,1,2,1,0,0,0,0,0,0
9225,118,138,200,44,0,0,849,-197,0,-99844,154819,0,2.8110,0,0,0,0,0,11.1334,0,1,2,1,0,0,0,0,0,0
9227,118,138,200,44,0,0,845,-190,0,-302668,332460,0,6.8603,0,0,0,0,0,7.8238,0,0,2,1,0,0,0,0,0,0
9230,118,138,200,44,0,0,822,-178,0,-802196,155356,0,12.4680,0,0,0,0,0,25.6007,0,0,2,1,0,0,0,0,0,0
9232,118,138,200,44,0,0,796,-174,0,-1002916,73351,0,15.3442,0,0,0,0,0,26.4780,0,0,2,1,0,0,0,0,0,0
9235,118,138,200,44,0,0,752,-166,0,-902404,323717,0,14.6288,0,0,0,0,0,44.7739,0,0,2,1,0,0,0,0,0,0
9237,118,138,200,44,0,0,727,-157,0,-607530,217560,0,9.8466,0,0,0,0,0,26.6313,0,0,2,1,0,0,0,0,0,0
9240,118,138,200,44,0,0,704,-149,0,-335580,119700,0,5.4365,0,0,0,0,0,24.5541,0,0,2,1,0,0,0,0,0,0
9242,118,138,200,44,0,0,693,-145,-2,-335580,119700,-196608,6.2093,0,0,0,0,0,10.8731,0,0,2,1,0,0,0,0,0,0
9245,118,138,200,44,0,0,678,-140,-14,-335580,119700,-393216,8.0967,0,0,0,0,0,16.3096,0,0,2,1,0,0,0,0,0,0
9247,118,138,200,44,0,0,668,-136,-16,-335580,119700,-131072,5.7928,0,0,0,0,0,10.8731,0,0,2,1,0,0,0,0,0,0
