tick,health,armor,ammo_bullets,ammo_shells,ammo_cells,ammo_rockets,pos_x,pos_y,pos_z,mom_x,mom_y,mom_z,speed,health_delta,ammo_bullets_delta,ammo_shells_delta,ammo_cells_delta,ammo_rockets_delta,distance_delta,damage_count,attack_down,cheats_flag,god_mode,noclip,infinite_ammo,speedhack,damage_attempts,shots_fired,player_state
16710,200,124,400,100,600,100,1688,-1282,-192,-12600,-36330,0,0.5867,0,0,0,0,0,2.6235,0,1,128,0,0,1,0,0,0,0
16712,200,124,400,100,600,100,1688,-1283,-192,-8820,-24570,0,0.3983,0,0,0,0,0,1.0691,0,1,128,0,0,1,0,0,0,0
16715,200,124,400,100,600,100,1688,-1284,-192,-5040,-13650,0,0.222,0,0,0,0,0,0.9954,0,1,128,0,0,1,0,0,0,0
16717,200,124,400,100,600,100,1687,-1285,-192,-3570,-9450,0,0.1541,0,0,0,0,0,0.4065,0,0,128,0,0,1,0,0,0,0
16720,200,124,400,100,600,100,1687,-1285,-192,-2100,-5460,0,0.0893,0,0,0,0,0,0.3738,0,0,128,0,0,1,0,0,0,0
16722,200,124,400,100,600,100,1687,-1285,-192,-1680,-3990,0,0.0661,0,0,0,0,0,0.1654,0,0,128,0,0,1,0,0,0,0
16725,200,124,400,100,600,100,1687,-1285,-192,0,0,0,0.0,0,0,0,0,0,0.0661,0,0,128,0,0,1,0,0,0,0
16727,200,124,400,100,600,100,1687,-1285,-192,0,0,0,0.0,0,0,0,0,0,0.0,0,0,128,0,0,1,0,0,0,0
16730,200,124,400,100,600,100,1687,-1285,-192,0,0,0,0.0,0,0,0,0,0,0.0,0,0,128,0,0,1,0,0,0,0
16732,200,124,400,100,600,100,1687,-1285,-192,0,0,0,0.0,0,0,0,0,0,0.0,0,0,128,0,0,1,0,0,0,0
16735,200,124,400,100,600,100,1687,-1285,-192,0,0,0,0.0,0,0,0,0,0,0.0,0,0,128,0,0,1,0,0,0,0
16737,200,124,400,100,600,100,1687,-1285,-192,0,0,0,0.0,0,0,0,0,0,0.0,0,0,128,0,0,1,0,0,0,0
16740,200,124,400,100,600,100,1687,-1285,-192,0,0,0,0.0,0,0,0,0,0,0.0,0,0,128,0,0,1,0,0,0,0
16742,200,124,400,100,600,100,1687,-1285,-192,0,0,0,0.0,0,0,0,0,0,0.0,0,0,128,0,0,1,0,0,0,0
16745,200,124,400,100,600,100,1687,-1285,-192,0,0,0,0.0,0,0,0,0,0,0.0,0,0,128,0,0,1,0,0,0,0
16747,200,124,400,100,600,100,1687,-1285,-192,0,0,0,0.0,0,0,0,0,0,0.0,0,0,128,0,0,1,0,0,0,0
16750,200,124,400,100,600,100,1687,-1285,-192,0,0,0,0.0,0,0,0,0,0,0.0,0,0,128,0,0,1,0,0,0,0
16752,200,124,400,100,600,100,1687,-1285,-192,0,0,0,0.0,0,0,0,0,0,0.0,0,0,128,0,0,1,0,0,0,0
16755,200,124,400,100,600,100,1687,-1285,-192,0,0,0,0.0,0,0,0,0,0,0.0,0,0,128,0,0,1,0,0,0,0
16757,200,124,400,100,600,100,1688,-1288,-192,103545,-311275,0,5.0056,0,0,0,0,0,2.75,0,0,128,0,0,1,0,0,0,0
16760,200,124,400,100,600,100,1695,-1307,-192,197258,-598817,0,9.6202,0,0,0,0,0,20.2353,0,0,128,0,0,1,0,0,0,0
